Τίτλος,Συγγραφέας,Τιμή,Αρχική τιμή,url
Λεοναρντο και Μακιαβελι,"Boucheron, Patrick",8.50,17.70,https://www.protoporia.gr/boucheron-patrick-leonarnto-kai-makiabeli-metaxeirismeno-2229604356308.html
Λεοναρντο ντα Βιντσι,"White, Michael",12.70,26.97,https://www.protoporia.gr/white-michael-leonarnto-nta-bintsi-metaxeirismeno-2229607778763.html
Λεπτες αποχρωσεις απο πετρα - Η ανανεωση του ψηφιδωτου,"Καπελιαρη, Ρανια",9.10,18.35,https://www.protoporia.gr/kapeliarh-rania-leptes-apoxrwseis-apo-petra-h-ananewsh-toy-pshfidwtoy-metaxeirismeno-2229604111556.html
Λεπτη γραμμη,"Παπανδρεου, Νικος",4.68,11.70,https://www.protoporia.gr/papandreoy-nikos-lepth-grammh-metaxeirismeno-2229600320006.html
Λεπτομερειες για το τελος του κοσμου,"Αρανιτσης, Ευγενιος",9.00,12.33,https://www.protoporia.gr/aranitshs-eygenios-leptomereies-gia-to-telos-toy-kosmoy-metaxeirismeno-2229607233354.html
Λεπτομερειες ενος πινακα,"Σαρρη, Κρυστη",4.00,10.25,https://www.protoporia.gr/sarrh-krysth-leptomereies-enos-pinaka-metaxeirismeno-2229601401933.html
Λεσχη αλλοκοτων επαγγελματων,"Τσεστερσον, Γκιλμπερτ Κιθ",12.00,12.32,https://www.protoporia.gr/tsesterton-gk-k-lesxh-allokotwn-epaggelmatwn-metaxeirismeno-2229603254933.html
Λεσχη ανδρων,"Αξιονοφ, Βασιλι",15.00,20.00,https://www.protoporia.gr/a3ionof-basili-lesxh-andrwn-metaxeirismeno-2225607002259.html
Λεσχη γυναικων και αλλα διηγηματα,"Γουλφ, Βιρτζινια",2.11,2.13,https://www.protoporia.gr/goylf-birtzinia-lesxh-gynaikwn-kai-alla-dihghmata-metaxeirismeno-2229602112746.html
Λεσχη Μπιλντερμπεργκ Αυτοι που κυβερνουν τον κοσμο,"Δαρβερης, Αναστασιος",6.65,13.30,https://www.protoporia.gr/darberhs-anastasios-lesxh-mpilntermpergk-aytoi-poy-kybernoyn-ton-kosmo-metaxeirismeno-2220004330967.html
Λεσχη Σερλοκ Χολμς,"Moore, Graham",7.00,17.70,https://www.protoporia.gr/moore-graham-lesxh-serlok-xolms-metaxeirismeno-2229600442784.html
ΛΕΥΚΑΔΑ ΧΘΕΣ ΚΑΙ ΣΗΜΕΡΑ,,5.00,10.00,https://www.protoporia.gr/-leykada-x8es-kai-shmera-metaxeirismeno-2220008507044.html
Λευκες η Χαμαιρωπες;,"Ζερβας, Κωνσταντινος Β.",4.20,10.60,https://www.protoporia.gr/zerbas-kwnstantinos-b-leykes-h-xamairwpes-metaxeirismeno-2229604579905.html
Λευκες νυχτες,"Ραπτη, Ζωη",14.40,18.00,https://www.protoporia.gr/rapth-zwh-leykes-nyxtes-metaxeirismeno-2229609492094.html
ΛΕΥΚΕΣ ΤΟΥΦΕΚΙΕΣ,ΙΩΣΗΦΕΛΛΗΣ ΓΙΑΝΝΗΣ,3.00,10.00,https://www.protoporia.gr/iwshfellhs-giannhs-leykes-toyfekies-metaxeirismeno-2220008504661.html
Λευκες Φωτιες,"Φωκς, Σεμπαστιαν",12.39,17.70,https://www.protoporia.gr/fwks-sempastian-leykes-fwties-metaxeirismeno-2229606452619.html
Λευκη νυχτα,"Larsson, Asa",8.50,16.60,https://www.protoporia.gr/larsson-asa-leykh-nyxta-metaxeirismeno-2229605018281.html
Λευκη ορχιδεα,"Οικονομου, Καιτη",8.00,17.70,https://www.protoporia.gr/oikonomoy-kaith-leykh-orxidea-metaxeirismeno-2229604537752.html
Λευκη ρεβανς,"Μαντογλου, Αργυρω",3.00,16.60,https://www.protoporia.gr/mantogloy-argyrw-leykh-rebans-metaxeirismeno-2226180100301.html
Λευκη σημαια στην Κεφαλλονια,"Βεντουρι, Μαρτσελο",15.00,15.99,https://www.protoporia.gr/bentoyri-martselo-leykh-shmaia-sthn-kefallonia-metaxeirismeno-2229600329474.html
Λευκιππη και Κλειτοφων,"Τατιος, Αχιλλευς Αλεξανδρεως",45.00,,https://www.protoporia.gr/tatios-axilleys-ale3andrews-leykipph-kai-kleitofwn-metaxeirismeno-2229607079006.html
Λευκο κοτσυφι blue tree Μαυρο καραβι,"Ανδρουλακης, Μιμης",7.67,19.17,https://www.protoporia.gr/androylakhs-mimhs-leyko-kotsyfi-blue-tree-mayro-karabi-metaxeirismeno-2229600348444.html
Λευκο μπλουζακι,"Κουλη, Μαρια",3.00,7.46,https://www.protoporia.gr/koylh-maria-leyko-mployzaki-metaxeirismeno-2229603364830.html
Λευκο σκοταδι,"Μακορκραν, Τζεραλντιν",7.10,14.20,https://www.protoporia.gr/makorkran-tzeralntin-leyko-skotadi-metaxeirismeno-2229601901839.html
Λευκος,"Ελλις, Μπρετ Ηστον",3.90,16.70,https://www.protoporia.gr/ellis-mpret-hston-leykos-metaxeirismeno-2229604366468.html
Λευκος τρομος,"Follett, Ken",4.56,7.60,https://www.protoporia.gr/follett-ken-leykos-tromos-metaxeirismeno-2229604508400.html
Λευκωμα Παπαδιαμαντη,"Δημητρακοπουλος, Φωτης",23.00,44.84,https://www.protoporia.gr/dhmhtrakopoylos-fwths-leykwma-papadiamanth-metaxeirismeno-2229608651256.html
Λευκωσια η νεκρη ζωνη,"Λακαριερ, Ζακ",6.30,18.09,https://www.protoporia.gr/lakarier-zak-leykwsia-h-nekrh-zwnh-metaxeirismeno-2229608154252.html
ΛΕΩΝ,,3.00,,https://www.protoporia.gr/-lewn-metaxeirismeno-2229607198233.html
Λεων και Εμινε,"Πουλημενος, Γιωργος",9.45,18.90,https://www.protoporia.gr/poylhmenos-giwrgos-lewn-kai-emine-metaxeirismeno-2226185284891.html
Λεων ο Αφρικανος,"Μααλουφ, Αμιν",17.00,,https://www.protoporia.gr/maaloyf-amin-lewn-o-afrikanos-metaxeirismeno-2229604101984.html
Λεωφορειο 9 για τον παραδεισο,"Μπουσκαλια, Λεο",4.90,14.90,https://www.protoporia.gr/mpoyskalia-leo-lewforeio-9-gia-ton-paradeiso-metaxeirismeno-2229602751679.html
Λεωφορος Λινκολν,"Towles, Amor",13.93,19.90,https://www.protoporia.gr/towles-amor-lewforos-linkoln-metaxeirismeno-2229606536623.html
Ληλαντιο,"Λιβανιου - Γκικα, Ζωη",5.57,7.95,https://www.protoporia.gr/libanioy-gkika-zwh-lhlantio-metaxeirismeno-2229607740883.html
Λημνος,"Τραγαρας, Σταυρος",1.00,6.39,https://www.protoporia.gr/tragaras-stayros-lhmnos-metaxeirismeno-2229602086047.html
Ληξιπροθεσμα δανεια,"Μαρκαρης, Πετρος",10.00,23.43,https://www.protoporia.gr/markarhs-petros-lh3ipro8esma-daneia-metaxeirismeno-2229603365776.html
Ληστες,"Χομπσμπαουμ, Ερικ",7.60,19.17,https://www.protoporia.gr/xompsmpaoym-erik-lhstes-metaxeirismeno-2229603103484.html
Ληστρικα τραγουδια,Συλλογικο,8.10,16.31,https://www.protoporia.gr/syllogiko-lhstrika-tragoydia-metaxeirismeno-2229600509364.html
Λιαντινης Εζησα ερημος και ισχυρος,"Αλικακος, Δημητρης",12.00,,https://www.protoporia.gr/alikakos-dhmhtrhs-liantinhs-ezhsa-erhmos-kai-isxyros-metaxeirismeno-2229601412298.html
Λιβυκη εξοδος,"Topin, Tito",6.00,12.00,https://www.protoporia.gr/topin-tito-libykh-e3odos-metaxeirismeno-2229605051240.html
Λιγα λογια,"Carson, Anne",4.42,6.50,https://www.protoporia.gr/carson-anne-liga-logia-metaxeirismeno-2229601653646.html
Λιγεια,"Ποε, Εντγκαρ Αλαν",4.90,8.52,https://www.protoporia.gr/poe-entgkar-alan-ligeia-metaxeirismeno-2229602691043.html
Λιγες και μια νυχτες,"Ζουργος, Ισιδωρος",13.90,19.90,https://www.protoporia.gr/zoyrgos-isidwros-liges-kai-mia-nyxtes-metaxeirismeno-2229601672371.html
Λιγη ιστορια της νεοελληνικης λογοτεχνιας,"Ραπτοπουλος, Βαγγελης",10.85,15.50,https://www.protoporia.gr/raptopoylos-baggelhs-ligh-istoria-ths-neoellhnikhs-logotexnias-metaxeirismeno-2229600451915.html
Λιγο ακομα και θ αγιασουμε,"Βελετα-Βασιλειαδου, Μαρια",3.00,14.27,https://www.protoporia.gr/beleta-basileiadoy-maria-ligo-akoma-kai-8-agiasoyme-metaxeirismeno-2229605426772.html
Λιγο πριν απο το γαμο,"Σπαρταλη, Αννα",3.00,5.90,https://www.protoporia.gr/spartalh-anna-ligo-prin-apo-to-gamo-metaxeirismeno-2229604220920.html
Λιγο πριν βρεξει,"Κουντουρη, Ζετα",5.50,11.00,https://www.protoporia.gr/koyntoyrh-zeta-ligo-prin-bre3ei-metaxeirismeno-2229600448489.html
Λιγο πριν νυχτωσει,"Charras, Pierre",1.95,11.00,https://www.protoporia.gr/charras-pierre-ligo-prin-nyxtwsei-metaxeirismeno-2229608066012.html
Λιγο πριν νυχτωσει,"Στιουαρτ, Ανν",10.00,10.15,https://www.protoporia.gr/stioyart-ann-ligo-prin-nyxtwsei-metaxeirismeno-2229604101120.html
Λιγο πριν ξεγελασουμε τη μοιρα μας,"Κυριακακη, Μαριαννα",5.50,11.31,https://www.protoporia.gr/kyriakakh-marianna-ligo-prin-3egelasoyme-th-moira-mas-metaxeirismeno-2229607911238.html
Λιγο πριν ο γιαλος κρυψει τον ηλιο...,"Μπαντουρακης, Μανωλης",7.45,23.44,https://www.protoporia.gr/mpantoyrakhs-manwlhs-ligo-prin-o-gialos-krypsei-ton-hlio-metaxeirismeno-2229600346679.html
Λιγο πριν την αγχονη,"Τσαρουχας, Κωστας",4.40,13.08,https://www.protoporia.gr/tsaroyxas-kwstas-ligo-prin-thn-agxonh-metaxeirismeno-2229603442613.html
"Λιγο πριν, λιγο μετα","Κακλαμανακη, Ρουλα",2.50,5.31,https://www.protoporia.gr/kaklamanakh-royla-ligo-prin-ligo-meta-metaxeirismeno-2229600324295.html
Λιγος εμφυλιος ακομα,"Τσεκερης, Αγγελος",14.84,21.20,https://www.protoporia.gr/tsekerhs-aggelos-ligos-emfylios-akoma-metaxeirismeno-2229603104306.html
Λιγοστευουν οι λεξεις,"Καιτατζη-Χουλιουμη, Δεσποινα",6.30,9.00,https://www.protoporia.gr/kaitatzh-xoylioymh-despoina-ligosteyoyn-oi-le3eis-metaxeirismeno-2229605910929.html
Λιζ Φιν,"Σγκαμπελουρι, Φρανσις",3.00,6.84,https://www.protoporia.gr/sgkampeloyri-fransis-liz-fin-metaxeirismeno-2229607180221.html
Λιθαρακια,"Καραγιωργη, Τριαδα",1.00,4.76,https://www.protoporia.gr/karagiwrgh-triada-li8arakia-metaxeirismeno-2229600409343.html
Λιθοστρωτοι κηποι -,"Μπαροουζ, Γουιλιαμ",7.00,,https://www.protoporia.gr/mparooyz-goyiliam-li8ostrwtoi-khpoi-metaxeiris-2220001156485.html
Λικερ τριανταφυλλο,"Μπαρακλη, Ισμηνη Χ.",5.00,15.00,https://www.protoporia.gr/mparaklh-ismhnh-x-liker-triantafyllo-metaxeirismeno-2226180202661.html
Λικνο,"Λη, Τζεντρι",7.50,22.43,https://www.protoporia.gr/klark-ar8oyr-likno-metaxeirismeno-2229607136204.html
Λιμανια και πλοια στις αρχες του 20ου αιωνα,"Φουστανος, Γιωργος",15.00,46.09,https://www.protoporia.gr/foystanos-giwrgos-limania-kai-ploia-stis-arxes-toy-20oy-aiwna-metaxeirismeno-2229608584516.html
Λιμανια ονειρων,"Γαλανου, Αννα",12.39,17.70,https://www.protoporia.gr/galanoy-anna-limania-oneirwn-metaxeirismeno-2229606536951.html
Λιμανια του ελληνισμου - The ports of Hellenism (Δεμενο),Συλλογικο,39.00,81.53,https://www.protoporia.gr/syllogiko-limania-toy-ellhnismoy-the-ports-of-hellenism-demeno-metaxeirismeno-2229607621052.html
Λιμνες πολιτειες του νερου,"Ρουσκας, Γιαννης",14.00,38.54,https://www.protoporia.gr/royskas-giannhs-limnes-politeies-toy-neroy-metaxeirismeno-2229607646154.html
Λιμνη,"Εσενοζ, Ζαν",6.80,8.52,https://www.protoporia.gr/esenoz-zan-limnh-metaxeirismeno-2229600308103.html
Λιμνοθαλασσα,Παππας Βασιλης Κ.,1.50,10.00,https://www.protoporia.gr/pappas-basilhs-k-limno8alassa-metaxeirismeno-2229601431336.html
"Λιμος και θανατος στην κατοχικη Ελλαδα, 1941-44","Χιονιδου, Βιολετα",9.90,22.00,https://www.protoporia.gr/xionidoy-bioleta-limos-kai-8anatos-sthn-katoxikh-ellada-1941-44-metaxeirismeno-2229600514962.html
Λιμπειμπεραλες (),"Αρβανιτης, Μιχαλης",1.80,6.39,https://www.protoporia.gr/arbaniths-mixalhs-limpeimperales-metaxeirismeno-2229608263541.html
Λιντα,"Persson, Leif G.",6.90,19.90,https://www.protoporia.gr/persson-leif-g-linta-metaxeirismeno-2229601663645.html
Λιστα Γαμου,"Κινσελλα, Σοφι",9.02,18.03,https://www.protoporia.gr/kinsella-sofi-lista-gamoy-metaxeirismeno-2229601617075.html
Λιστα Εκτελεσεων,"Φορσαιθ, Φρεντερικ",3.45,6.90,https://www.protoporia.gr/forsai8-frenterik-lista-ektelesewn-metaxeirismeno-2229605070951.html
"Λιστες, το παιχνιδι με τους καταλογους","Δημου, Νικος",6.00,,https://www.protoporia.gr/dhmoy-nikos-listes-to-paixnidi-me-toys-katalogoys-metaxeirism-2220002111438.html
Λιτανεια του χρονου,"Δαμιανου, Μελανια",3.40,8.50,https://www.protoporia.gr/damianoy-melania-litaneia-toy-xronoy-metaxeirismeno-2226185004864.html
Λογια,"Καβουνιδης, Σπυρος",8.40,12.00,https://www.protoporia.gr/kaboynidhs-spyros-logia-metaxeirismeno-2226182041343.html
Λογια γυμνα,"Σιγιουλτζη-Ρουκα, Σισσυ",5.50,11.00,https://www.protoporia.gr/sigioyltzh-royka-sissy-logia-gymna-metaxeirismeno-2229609931746.html
Λογια θαλπωρης,"North, Haily",6.32,15.79,https://www.protoporia.gr/north-haily-logia-8alpwrhs-metaxeirismeno-2221608151507.html
Λογια θαλπωρης,"North, Haily",6.00,15.79,https://www.protoporia.gr/north-haily-logia-8alpwrhs-metaxeirismeno-2229608151503.html
Λογια θανατου και αγαπης,"Γιαννοπουλος, Γιωργος Θ.",4.00,10.00,https://www.protoporia.gr/giannopoylos-giwrgos-8-logia-8anatoy-kai-agaphs-metaxeirismeno-2229609708249.html
Λογια που αντεχουν στο χρονο,"Αβραμιδου, Ελενα",6.02,15.05,https://www.protoporia.gr/abramidoy-elena-logia-poy-antexoyn-sto-xrono-metaxeirismeno-2229608653236.html
Λογια της πλωρης,"Καρκαβιτσας, Ανδρεας",4.80,9.69,https://www.protoporia.gr/karkabitsas-andreas-logia-ths-plwrhs-metaxeirismeno-2229600502105.html
ΛΟΓΙΑ ΤΗΣ ΠΛΩΡΗΣ,"Καρκαβιτσας, Ανδρεας",3.00,10.00,https://www.protoporia.gr/karkabitsas-andreas-logia-ths-plwrhs-metaxeirismeno-2229604694875.html
Λογια της τρελας,Συλλογικο,6.00,15.00,https://www.protoporia.gr/syllogiko-logia-ths-trelas-metaxeirismeno-2229605184498.html
Λογια του πρωινου και του σουρουπου,"Μαχφουζ, Ναγκιμπ",9.20,14.91,https://www.protoporia.gr/maxfoyz-nagkimp-logia-toy-prwinoy-kai-toy-soyroypoy-metaxeirismeno-2229600352595.html
Λογια φτερα,"Χωμενιδης, Χρηστος",3.20,8.00,https://www.protoporia.gr/xwmenidhs-xrhstos-a-logia-ftera-metaxeirismeno-2229601633228.html
Λογικη,"Priest, Graham",9.00,10.00,https://www.protoporia.gr/priest-graham-logikh-metaxeirismeno-2229604426186.html
Λογικη,"Παπανουτσος, Ευαγγελος",9.50,15.99,https://www.protoporia.gr/papanoytsos-eyaggelos-logikh-metaxeirismeno-2229602481040.html
Λογισμος συναρτησεων μια μεταβλητης με στοιχεια διανυσματικης και γραμμικης αλγεβρας,"Τερζιδης, Χαραλαμπος",15.50,31.00,https://www.protoporia.gr/terzidhs-xaralampos-logismos-synarthsewn-mia-metablhths-me-stoixeia-dianysmatikhs-kai-grammikhs-algebras-metaxeirismeno-2229608183566.html
Λογιστικα πληροφοριακα συστηματα,"Πρωτογερος, Νικολαος",21.09,38.34,https://www.protoporia.gr/gkinogloy-dhmhtrhs-logistika-plhroforiaka-systhmata-metaxeirismeno-2229607745093.html
Λογοι σοφιας και χαριτος,Γερων Παισιος Αγιορειτης,3.60,6.00,https://www.protoporia.gr/gerwn-paisios-agioreiths-logoi-sofias-kai-xaritos-metaxeirismeno-2229607796170.html
Λογοπραξιες. Θεωρητικες προβολες στη λογοτεχνια και τη γλωσσα,"Αλεξιου, Βασιλης",7.67,19.17,https://www.protoporia.gr/ale3ioy-basilhs-logopra3ies-8ewrhtikes-proboles-sth-logotexnia-kai-th-glwssa-metaxeirismeno-2229600221853.html
Λογος για τον Πουσκιν,"Ντοστογιεφσκι, Φιοντορ",2.80,6.62,https://www.protoporia.gr/ntostogiefski-fiontor-logos-gia-ton-poyskin-metaxeirismeno-2229605271969.html
Λογος και επανασταση,"Μαρκουζε, Χερμπερτ",16.20,18.00,https://www.protoporia.gr/markoyze-xermpert-logos-kai-epanastash-metaxeirismeno-2229607949293.html
Λογος και συμβολο,"Ρικερ, Πωλ",2.90,7.34,https://www.protoporia.gr/riker-pwl-logos-kai-symbolo-metaxeirismeno-2229605272416.html
Λογος λογος δυναμις αυτου,"Μαρμαριδου, Ελινα Χ.",3.00,6.39,https://www.protoporia.gr/marmaridoy-elina-x-logos-logos-dynamis-aytoy-metaxeirismeno-2229607528856.html
Λογος ψευδης,"Σκληβανιωτης, Γιαννης",4.00,10.65,https://www.protoporia.gr/sklhbaniwths-giannhs-logos-pseydhs-metaxeirismeno-2229600343463.html
"Λογος, ουτοπια και διαλεκτικη του Διαφωτισμου","Wellmer, Albrecht",3.00,6.39,https://www.protoporia.gr/wellmer-albrecht-logos-oytopia-kai-dialektikh-toy-diafwtismoy-metaxeirismeno-2229606870222.html
Λογοτεχνια και ζωγραφικη,"Αγγελατος, Δημητρης",20.00,40.00,https://www.protoporia.gr/aggelatos-dhmhtrhs-logotexnia-kai-zwgrafikh-metaxeirismeno-2229600118832.html
Λογοτεχνικος περιπλους,"Πλακας, Δημητρης",18.00,,https://www.protoporia.gr/plakas-dhmhtrhs-logotexnikos-periploys-metaxeirismeno-2220007107122.html
